Experiment Name,Plate Name,Record Date,$OP,GUID,Well Name,PLATE ID,All Events Parent Name,All Events #Events,All Events %Parent,All Events %Grand Parent,All Events %Total,All Events mCherry-A Mean,All Events mCherry-A Median,All Events mCherry-A SD,All Events CFP-A Mean,All Events CFP-A Median,All Events CFP-A SD,P3 Parent Name,P3 #Events,P3 %Parent,P3 %Grand Parent,P3 %Total,P3 mCherry-A Mean,P3 mCherry-A Median,P3 mCherry-A SD,P3 CFP-A Mean,P3 CFP-A Median,P3 CFP-A SD,P4 Parent Name,P4 #Events,P4 %Parent,P4 %Grand Parent,P4 %Total,P4 mCherry-A Mean,P4 mCherry-A Median,P4 mCherry-A SD,P4 CFP-A Mean,P4 CFP-A Median,P4 CFP-A SD
MoBY_references,PL1_complex_day01,"Mar 13, 2018 2:44:05 PM",Administrator ,2647b21c-7aab-4934-b333-d12296dc2aa7 ,F12,0b4f1dd3-3c6c-4284-8560-92766ec255ed,,20000,,,,18375,12077,24277,5514,1358,9241,All Events,7060,35.3,,35.3,16,15,61,12624,9401,10380,All Events,12486,62.4,,62.4,29154,22110,24533,1303,722,2798
MoBY_references,PL1_complex_day01,"Mar 13, 2018 2:44:16 PM",Administrator ,f3416417-51b4-4446-a51c-c0d740ffabd2 ,G1,0b4f1dd3-3c6c-4284-8560-92766ec255ed,,20000,,,,18591,11558,25136,6337,1677,10070,All Events,7989,39.9,,39.9,25,21,52,13516,10228,11134,All Events,11708,58.5,,58.5,31343,24099,25154,1314,768,2782
MoBY_references,PL1_complex_day01,"Mar 13, 2018 2:44:29 PM",Administrator ,c14db055-ae50-4c33-9e95-27609034d2ad ,G2,0b4f1dd3-3c6c-4284-8560-92766ec255ed,,20000,,,,16752,8905,24627,6689,2098,10430,All Events,8624,43.1,,43.1,23,20,55,13012,9671,10810,All Events,10815,54.1,,54.1,30513,23139,25106,1288,715,3019
MoBY_references,PL1_complex_day01,"Mar 13, 2018 2:44:40 PM",Administrator ,65472d92-1f8e-44ba-af9f-77840efa752d ,G3,0b4f1dd3-3c6c-4284-8560-92766ec255ed,,20000,,,,16027,175,25746,7388,3378,10940,All Events,10026,50.1,,50.1,25,19,50,12866,9528,10688,All Events,9639,48.2,,48.2,32738,24297,27484,1374,753,3110
MoBY_references,PL1_complex_day01,"Mar 13, 2018 2:44:52 PM",Administrator ,89d61c6e-9e7e-4ecf-8de0-c8690c261bca ,G4,0b4f1dd3-3c6c-4284-8560-92766ec255ed,,20000,,,,16617,119,27486,7778,3753,11197,All Events,10271,51.4,,51.4,22,19,53,13259,9887,11031,All Events,9395,47.0,,47.0,34687,25393,29472,1488,814,3152
MoBY_references,PL1_complex_day01,"Mar 13, 2018 2:45:04 PM",Administrator ,cacdf997-763a-4e3f-a945-4bce964c9379 ,G5,0b4f1dd3-3c6c-4284-8560-92766ec255ed,,20000,,,,17600,125,28879,8172,3902,11938,All Events,10219,51.1,,51.1,21,18,61,13689,10237,11260,All Events,9312,46.6,,46.6,36982,27361,31139,1586,853,3566
MoBY_references,PL1_complex_day01,"Mar 13, 2018 2:45:16 PM",Administrator ,768f5cdd-60be-4223-a615-db24c40e3212 ,G6,0b4f1dd3-3c6c-4284-8560-92766ec255ed,,20000,,,,17312,124,28223,7915,3771,11264,All Events,10218,51.1,,51.1,24,19,50,13567,10193,11228,All Events,9457,47.3,,47.3,35901,26472,29988,1481,826,3077
MoBY_references,PL1_complex_day01,"Mar 13, 2018 2:45:28 PM",Administrator ,87c97323-f11d-4eea-bca3-19cfd053dcee ,G7,0b4f1dd3-3c6c-4284-8560-92766ec255ed,,20000,,,,17396,9438,25408,7157,2683,11002,All Events,8878,44.4,,44.4,25,20,51,13592,10105,11266,All Events,10870,54.4,,54.4,31739,23982,26147,1561,891,3000
MoBY_references,PL1_complex_day01,"Mar 13, 2018 2:45:39 PM",Administrator ,6fd48fd4-cc7c-49d8-9231-8680b60b84a8 ,G8,0b4f1dd3-3c6c-4284-8560-92766ec255ed,,20000,,,,17655,10042,25818,6794,2023,10410,All Events,8667,43.3,,43.3,21,18,57,13431,10234,10994,All Events,10972,54.9,,54.9,31431,23855,25462,1347,743,3184
MoBY_references,PL1_complex_day01,"Mar 13, 2018 2:45:51 PM",Administrator ,a6531729-cac4-4ac3-8b36-222357565208 ,G9,0b4f1dd3-3c6c-4284-8560-92766ec255ed,,20000,,,,18107,9887,26382,7070,2092,11199,All Events,8632,43.2,,43.2,21,19,57,13527,10170,10993,All Events,10759,53.8,,53.8,32870,25353,26099,1306,746,3075
MoBY_references,PL1_complex_day01,"Mar 13, 2018 2:46:04 PM",Administrator ,20d70935-9f67-4001-8cc3-1265af61d182 ,G10,0b4f1dd3-3c6c-4284-8560-92766ec255ed,,20000,,,,704,24,6135,14319,10109,14473,All Events,19078,95.4,,95.4,29,23,46,14237,10452,12096,All Events,428,2.1,,2.1,30943,22515,28293,1541,699,4298
MoBY_references,PL1_complex_day01,"Mar 13, 2018 2:46:15 PM",Administrator ,6c59b559-2cd3-43a3-ab57-5ef9628069dc ,G11,0b4f1dd3-3c6c-4284-8560-92766ec255ed,,20000,,,,89,22,1509,13062,9334,12399,All Events,19472,97.4,,97.4,27,21,45,12933,9485,11038,All Events,41,0.2,,0.2,25767,17249,21334,2597,473,5310
MoBY_references,PL1_complex_day01,"Mar 13, 2018 2:46:26 PM",Administrator ,ef73ebca-00c7-4e2d-8181-e79d7a5ca14b ,G12,0b4f1dd3-3c6c-4284-8560-92766ec255ed,,20000,,,,52,22,740,12826,9105,12509,All Events,19523,97.6,,97.6,27,21,46,12599,9247,10636,All Events,14,0.1,,0.1,21152,16717,10750,2880,404,6154
MoBY_references,PL2_complex_day01,"Mar 13, 2018 2:53:41 PM",Administrator ,b391addb-77d4-4d5a-b765-8112e166b871 ,A1,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,18600,7283,29382,7742,3185,11547,All Events,9513,47.6,,47.6,26,21,53,14072,10335,11711,All Events,10142,50.7,,50.7,35582,26270,30176,1516,796,3457
MoBY_references,PL2_complex_day01,"Mar 13, 2018 2:53:52 PM",Administrator ,89dd1923-ce62-4936-bc72-f9a25f7da663 ,A2,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,18888,10505,27793,7000,1985,11124,All Events,8565,42.8,,42.8,26,21,55,14038,10186,12047,All Events,11016,55.1,,55.1,33221,24621,27542,1370,732,3195
MoBY_references,PL2_complex_day01,"Mar 13, 2018 2:54:03 PM",Administrator ,50a6ec68-f891-499b-8ac2-bcf015bb620d ,A3,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,20498,12786,28585,6503,1567,10960,All Events,7749,38.7,,38.7,26,21,54,14058,10590,11432,All Events,11898,59.5,,59.5,33520,24757,28294,1311,746,2863
MoBY_references,PL2_complex_day01,"Mar 13, 2018 2:54:15 PM",Administrator ,2432f1de-b323-4a3f-b4db-b1f37f27da16 ,A4,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,22188,13656,30770,6687,1684,11410,All Events,7494,37.5,,37.5,27,21,58,14692,10820,12281,All Events,12155,60.8,,60.8,35551,26037,30495,1454,818,3206
MoBY_references,PL2_complex_day01,"Mar 13, 2018 2:54:25 PM",Administrator ,4ab48824-a85f-4bca-96bf-c6cc59beb41e ,A5,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,21686,13792,29083,6166,1490,10640,All Events,7030,35.2,,35.2,25,22,60,14212,10692,11620,All Events,12608,63.0,,63.0,33504,24323,28600,1420,779,3097
MoBY_references,PL2_complex_day01,"Mar 13, 2018 2:54:36 PM",Administrator ,f56ce054-c175-418a-b6bd-9d0ee4fce05d ,A6,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,21715,13299,30249,6636,1684,10918,All Events,7710,38.6,,38.6,25,20,59,14251,10422,12022,All Events,11926,59.6,,59.6,35484,26026,30305,1480,777,3461
MoBY_references,PL2_complex_day01,"Mar 13, 2018 2:54:48 PM",Administrator ,ebea35be-d749-4609-98be-5d6d545ddca5 ,A7,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,22041,12775,31220,6937,1891,11236,All Events,7726,38.6,,38.6,23,19,58,14331,10629,11724,All Events,11685,58.4,,58.4,36592,27255,30730,1530,831,3604
MoBY_references,PL2_complex_day01,"Mar 13, 2018 2:54:58 PM",Administrator ,ffa1e26c-df76-4929-9d85-92f1f056db0f ,A8,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,21113,13127,28891,6691,1600,11590,All Events,7719,38.6,,38.6,27,22,59,14475,10573,12366,All Events,11928,59.6,,59.6,34606,25880,28416,1373,761,3090
MoBY_references,PL2_complex_day01,"Mar 13, 2018 2:55:10 PM",Administrator ,7a08ea0f-d8ed-4e57-91c6-875753669a50 ,A9,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,20975,12131,30016,6724,1806,11089,All Events,8018,40.1,,40.1,25,20,57,14010,10117,12078,All Events,11624,58.1,,58.1,35213,25652,30239,1446,771,3256
MoBY_references,PL2_complex_day01,"Mar 13, 2018 2:55:21 PM",Administrator ,7dc5058a-e5e6-43f6-b3fb-ed405ea776a1 ,A10,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,20895,12761,29450,6659,1652,11095,All Events,7740,38.7,,38.7,25,20,55,14421,10646,11946,All Events,11907,59.5,,59.5,34018,24840,28993,1389,759,3058
MoBY_references,PL2_complex_day01,"Mar 13, 2018 2:55:32 PM",Administrator ,eb883fe6-9552-46cb-be1a-dbfbc6ff7a66 ,A11,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,19742,10659,29479,7066,2111,11523,All Events,8633,43.2,,43.2,26,21,52,13804,10162,11524,All Events,11044,55.2,,55.2,34874,25282,30165,1393,746,3149
MoBY_references,PL2_complex_day01,"Mar 13, 2018 2:55:42 PM",Administrator ,6b7bca30-9afd-46c3-b5cb-004fabc1ecb2 ,A12,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,19987,11951,27863,6812,1709,11102,All Events,7866,39.3,,39.3,21,20,69,14013,10250,11904,All Events,11513,57.6,,57.6,33890,25391,27659,1427,733,3366
MoBY_references,PL2_complex_day01,"Mar 13, 2018 2:55:53 PM",Administrator ,5b62dc48-2f94-4038-a89d-7cefa8f70638 ,B1,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,18723,11427,26377,7180,1909,11922,All Events,8319,41.6,,41.6,22,18,55,14438,10431,12312,All Events,11387,56.9,,56.9,32366,24465,26539,1447,770,3399
MoBY_references,PL2_complex_day01,"Mar 13, 2018 2:56:04 PM",Administrator ,6f52e6e5-8e07-439c-88b8-e4b0ad29bfd1 ,B2,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,18788,10107,27810,7294,2216,11678,All Events,8768,43.8,,43.8,27,21,55,14284,10440,12136,All Events,10906,54.5,,54.5,33641,24668,28082,1420,758,3493
MoBY_references,PL2_complex_day01,"Mar 13, 2018 2:56:15 PM",Administrator ,af97b46a-3278-4d2f-8e37-2641fb6d6fb0 ,B3,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,19947,10689,29156,7477,2231,12070,All Events,8505,42.5,,42.5,26,21,56,14596,10612,12500,All Events,11060,55.3,,55.3,35540,26369,29955,1479,799,3443
MoBY_references,PL2_complex_day01,"Mar 13, 2018 2:56:26 PM",Administrator ,ae346d13-4f3c-49bd-87d2-15117a00bac5 ,B4,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,18962,9589,28815,7604,2397,12312,All Events,8952,44.8,,44.8,26,21,53,14545,10548,12417,All Events,10714,53.6,,53.6,34607,25298,29479,1364,759,3018
MoBY_references,PL2_complex_day01,"Mar 13, 2018 2:56:37 PM",Administrator ,f78e078d-1394-427a-b50d-442ecee72d12 ,B5,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,18514,9648,28023,7851,2640,12424,All Events,8875,44.4,,44.4,31,24,59,14952,10740,12757,All Events,10745,53.7,,53.7,33718,24623,28785,1565,843,3511
MoBY_references,PL2_complex_day01,"Mar 13, 2018 2:56:48 PM",Administrator ,5df29347-7393-4ac9-a669-d6a04f396612 ,B6,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,19463,10617,28720,7378,2237,11373,All Events,8781,43.9,,43.9,24,18,55,14534,10699,12127,All Events,10900,54.5,,54.5,34728,25900,28580,1386,760,2928
MoBY_references,PL2_complex_day01,"Mar 13, 2018 2:57:00 PM",Administrator ,1fb714bb-a906-4cd4-b3f3-49aabfb359bd ,B7,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,19358,11175,27951,6970,2165,10850,All Events,8459,42.3,,42.3,26,20,54,14073,10401,11786,All Events,11276,56.4,,56.4,33642,25283,28007,1444,833,3058
MoBY_references,PL2_complex_day01,"Mar 13, 2018 2:57:11 PM",Administrator ,bb337cd9-d200-4884-b86b-3430dc86ddb4 ,B8,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,18640,9627,27912,7864,2918,12065,All Events,9056,45.3,,45.3,28,22,54,14817,10914,12474,All Events,10720,53.6,,53.6,34482,25575,29283,1615,883,3339
MoBY_references,PL2_complex_day01,"Mar 13, 2018 2:57:22 PM",Administrator ,39e1a44b-e8f8-451d-bd66-15df71839655 ,B9,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,18966,9989,28244,7597,2320,12111,All Events,8946,44.7,,44.7,28,21,55,14549,10574,12396,All Events,10747,53.7,,53.7,34528,25716,28593,1386,737,3240
MoBY_references,PL2_complex_day01,"Mar 13, 2018 2:57:33 PM",Administrator ,8ee858de-7dd6-43bf-a4e3-e314acad4ee9 ,B10,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,19653,9812,29536,7593,2400,11968,All Events,8983,44.9,,44.9,27,22,54,14431,10745,11920,All Events,10693,53.5,,53.5,35874,26571,30196,1435,765,3418
MoBY_references,PL2_complex_day01,"Mar 13, 2018 2:57:45 PM",Administrator ,96b9746f-6579-4b4f-a702-742adcce2ac0 ,B11,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,914,24,6744,14062,9844,13769,All Events,19169,95.8,,95.8,28,22,46,14088,10220,12174,All Events,550,2.8,,2.8,30680,23889,22474,1453,689,3492
MoBY_references,PL2_complex_day01,"Mar 13, 2018 2:57:56 PM",Administrator ,5d297f75-8ec6-4681-8904-001dad04b732 ,B12,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,19170,11109,27269,7240,2110,11757,All Events,8564,42.8,,42.8,24,19,53,14223,10424,12067,All Events,11189,55.9,,55.9,33953,25276,27966,1495,813,3434
MoBY_references,PL2_complex_day01,"Mar 13, 2018 2:58:06 PM",Administrator ,d369fcea-9d98-4017-b7b1-68f3405f61df ,C1,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,19075,10857,27567,7242,1993,12147,All Events,8495,42.5,,42.5,23,20,61,14270,10222,12296,All Events,11143,55.7,,55.7,33260,24956,27400,1422,739,3368
MoBY_references,PL2_complex_day01,"Mar 13, 2018 2:58:17 PM",Administrator ,0676c89e-9b62-44be-bc47-b42408ab62f4 ,C2,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,17359,8035,26912,7821,2923,12036,All Events,9217,46.1,,46.1,30,24,58,14406,10504,12097,All Events,10412,52.1,,52.1,32644,24230,28049,1560,793,3555
MoBY_references,PL2_complex_day01,"Mar 13, 2018 2:58:27 PM",Administrator ,f9ee3c58-b380-4088-ba7f-b58c256ae552 ,C3,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,20257,10844,30301,7318,2168,11687,All Events,8675,43.4,,43.4,25,21,57,14421,10496,12381,All Events,10980,54.9,,54.9,35745,26082,30492,1412,766,3181
MoBY_references,PL2_complex_day01,"Mar 13, 2018 2:58:38 PM",Administrator ,8e751830-bc39-4460-8e0c-2a5442baba9e ,C4,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,19402,9217,30202,7752,2788,11895,All Events,9154,45.8,,45.8,27,22,55,14530,10548,12241,All Events,10511,52.6,,52.6,36015,25981,31450,1463,773,3237
MoBY_references,PL2_complex_day01,"Mar 13, 2018 2:58:50 PM",Administrator ,8d8862fb-8d33-4030-8754-a6d8d0bb7d21 ,C5,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,20408,10768,30538,7488,2195,12079,All Events,8735,43.7,,43.7,27,21,55,14567,10532,12485,All Events,10943,54.7,,54.7,36319,26348,31102,1400,765,3258
MoBY_references,PL2_complex_day01,"Mar 13, 2018 2:59:01 PM",Administrator ,66c2da1d-1e1a-44d8-bbf8-5a5ab935f0dc ,C6,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,18980,9981,28608,7560,2385,11743,All Events,8956,44.8,,44.8,24,20,57,14469,10661,12143,All Events,10774,53.9,,53.9,34618,25769,29443,1463,760,3577
MoBY_references,PL2_complex_day01,"Mar 13, 2018 2:59:11 PM",Administrator ,a9c278ca-d806-45b5-8cb0-65b2498eb83d ,C7,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,19204,9907,28738,7550,2446,11780,All Events,8953,44.8,,44.8,29,24,56,14467,10477,12307,All Events,10749,53.7,,53.7,35095,26014,29531,1493,778,3485
MoBY_references,PL2_complex_day01,"Mar 13, 2018 2:59:22 PM",Administrator ,255a81c0-116a-4016-b128-43fb797ba15f ,C8,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,19707,11073,28346,7187,2159,11593,All Events,8428,42.1,,42.1,28,23,57,14320,10466,12039,All Events,11302,56.5,,56.5,34322,25373,28840,1498,827,3153
MoBY_references,PL2_complex_day01,"Mar 13, 2018 2:59:33 PM",Administrator ,c72a9d7c-20e6-48d0-8269-661ba3912f87 ,C9,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,19223,9911,28440,7467,2300,11547,All Events,8981,44.9,,44.9,27,22,56,14355,10600,11889,All Events,10717,53.6,,53.6,35368,26494,29537,1388,762,3271
MoBY_references,PL2_complex_day01,"Mar 13, 2018 2:59:44 PM",Administrator ,2edd2e72-14a3-4826-b4cd-bf392935543f ,C10,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,19079,9891,28425,7614,2325,12298,All Events,8953,44.8,,44.8,27,21,57,14619,10538,12588,All Events,10770,53.9,,53.9,34652,25626,29020,1438,749,3614
MoBY_references,PL2_complex_day01,"Mar 13, 2018 2:59:55 PM",Administrator ,b0ca6273-6f65-4bca-9cdc-ee70bbb4e568 ,C11,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,19900,10606,29897,7436,2163,12165,All Events,8749,43.7,,43.7,27,21,55,14564,10652,12495,All Events,10946,54.7,,54.7,35459,25816,30539,1401,749,3380
MoBY_references,PL2_complex_day01,"Mar 13, 2018 3:00:06 PM",Administrator ,f9d8273e-07fb-4b24-aea3-6bd649f35815 ,C12,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,20923,13053,28480,6467,1579,11013,All Events,7532,37.7,,37.7,25,20,55,14172,10369,12036,All Events,12164,60.8,,60.8,33786,25117,28404,1418,775,3202
MoBY_references,PL2_complex_day01,"Mar 13, 2018 3:00:16 PM",Administrator ,2035afec-77c3-4c90-9cf7-1587cc6ae928 ,D1,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,19306,11214,27376,7184,1964,11480,All Events,8394,42.0,,42.0,26,21,58,14505,10481,12402,All Events,11296,56.5,,56.5,33476,25097,27479,1483,755,3532
MoBY_references,PL2_complex_day01,"Mar 13, 2018 3:00:27 PM",Administrator ,90880db7-7583-432d-b534-42ffda2cfdfc ,D2,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,18639,11102,26530,6993,1737,11355,All Events,8449,42.2,,42.2,24,20,55,14149,10415,11882,All Events,11238,56.2,,56.2,32537,24687,26764,1317,710,3154
MoBY_references,PL2_complex_day01,"Mar 13, 2018 3:00:37 PM",Administrator ,713f37d2-d3f4-4839-9864-385d346d756c ,D3,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,752,24,6160,14272,10184,13444,All Events,19320,96.6,,96.6,28,23,43,14290,10473,11950,All Events,456,2.3,,2.3,30379,22719,24582,1556,667,5249
MoBY_references,PL2_complex_day01,"Mar 13, 2018 3:00:48 PM",Administrator ,4fecf9a7-d0fb-4a1a-907d-093ad74b4065 ,D4,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,17604,7182,27123,7882,3229,11749,All Events,9560,47.8,,47.8,24,20,58,14203,10606,11718,All Events,10148,50.7,,50.7,34063,25414,28222,1498,776,3387
MoBY_references,PL2_complex_day01,"Mar 13, 2018 3:00:59 PM",Administrator ,d91528c7-d36f-4bdd-9a4f-817fdc33e4bc ,D5,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,18882,9839,28516,7464,2413,11739,All Events,9007,45.0,,45.0,23,18,56,14227,10423,12048,All Events,10730,53.7,,53.7,34420,25668,29006,1452,756,3309
MoBY_references,PL2_complex_day01,"Mar 13, 2018 3:01:10 PM",Administrator ,6c8e8b96-20f6-49f9-98ef-1786eab896d5 ,D6,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,18384,8337,28090,7811,2823,11894,All Events,9357,46.8,,46.8,26,21,55,14449,10623,12128,All Events,10387,51.9,,51.9,34848,25774,29195,1485,791,3563
MoBY_references,PL2_complex_day01,"Mar 13, 2018 3:01:21 PM",Administrator ,3977635f-dbe6-4c48-b092-4b1a649c81ac ,D7,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,18916,7820,29216,7830,2992,11697,All Events,9465,47.3,,47.3,24,20,55,14321,10448,11915,All Events,10273,51.4,,51.4,36299,26948,30663,1512,814,3637
MoBY_references,PL2_complex_day01,"Mar 13, 2018 3:01:32 PM",Administrator ,0ccbb506-6be2-4629-b752-9cc55c343f64 ,D8,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,18510,10536,26898,7150,2032,11589,All Events,8722,43.6,,43.6,25,20,54,14028,10200,11763,All Events,11021,55.1,,55.1,33168,24974,27562,1393,748,3227
MoBY_references,PL2_complex_day01,"Mar 13, 2018 3:01:43 PM",Administrator ,37f2afbd-3da6-4676-bd57-ec117f4dc407 ,D9,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,19110,8782,29010,7776,3074,11427,All Events,9282,46.4,,46.4,27,22,55,14355,10614,11897,All Events,10480,52.4,,52.4,36102,26805,30510,1666,876,3596
MoBY_references,PL2_complex_day01,"Mar 13, 2018 3:01:53 PM",Administrator ,a6efd221-d8c0-4ddf-a725-59e68ba3d133 ,D10,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,20118,9830,30774,7380,2498,11273,All Events,9052,45.3,,45.3,23,18,55,14020,10346,11740,All Events,10618,53.1,,53.1,36695,27334,31126,1473,743,3632
MoBY_references,PL2_complex_day01,"Mar 13, 2018 3:02:03 PM",Administrator ,cc2d7abc-e05a-472f-a8ac-455cf05ca8ac ,D11,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,18575,10247,27244,6929,2072,10786,All Events,8758,43.8,,43.8,22,18,59,13603,10134,11155,All Events,10944,54.7,,54.7,33270,24644,27763,1361,720,3002
MoBY_references,PL2_complex_day01,"Mar 13, 2018 3:02:13 PM",Administrator ,cf527b5f-2bfe-4f55-bf61-bc07390cc165 ,D12,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,20446,12888,27823,6278,1560,10467,All Events,7689,38.4,,38.4,20,18,56,13564,10196,11158,All Events,12067,60.3,,60.3,33374,24920,27854,1390,767,3238
MoBY_references,PL2_complex_day01,"Mar 13, 2018 3:02:24 PM",Administrator ,bd4944aa-b9d6-4378-9217-086e626e1455 ,E1,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,17604,87,30472,9099,4649,12604,All Events,10990,55.0,,55.0,26,21,52,14699,10840,12372,All Events,8675,43.4,,43.4,38765,29266,31870,1647,809,3952
MoBY_references,PL2_complex_day01,"Mar 13, 2018 3:02:35 PM",Administrator ,ff7ce9c6-cab3-4533-91fc-a5681f2c06b8 ,E2,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,17626,9544,25912,7131,2113,10876,All Events,8956,44.8,,44.8,25,21,56,13835,10283,11261,All Events,10758,53.8,,53.8,32129,24533,26084,1331,704,3277
MoBY_references,PL2_complex_day01,"Mar 13, 2018 3:02:45 PM",Administrator ,7b62db54-49bd-4b23-8349-e79f3f3f526d ,E3,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,18885,10554,27340,7268,2063,11351,All Events,8781,43.9,,43.9,26,21,54,14227,10485,11800,All Events,10961,54.8,,54.8,33886,25380,27866,1419,737,3532
MoBY_references,PL2_complex_day01,"Mar 13, 2018 3:02:56 PM",Administrator ,447aef8b-8bcb-4539-a38e-55f88c0f1e5a ,E4,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,19498,10190,28612,7685,2515,11696,All Events,8986,44.9,,44.9,28,22,59,14833,10999,12315,All Events,10741,53.7,,53.7,35853,26624,29632,1492,811,3384
MoBY_references,PL2_complex_day01,"Mar 13, 2018 3:03:07 PM",Administrator ,bd40cff6-11d3-4496-8180-07e1fb48a389 ,E5,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,20481,11297,29545,7411,2178,11514,All Events,8580,42.9,,42.9,25,19,62,14684,10913,12065,All Events,11014,55.1,,55.1,36570,27418,29844,1458,805,3266
MoBY_references,PL2_complex_day01,"Mar 13, 2018 3:03:18 PM",Administrator ,12ebbd8d-03a8-4aa1-9e47-aa29da5690fc ,E6,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,18593,6890,29105,7913,3303,11483,All Events,9607,48.0,,48.0,24,21,59,14164,10626,11481,All Events,10101,50.5,,50.5,36248,26613,30944,1612,811,3990
MoBY_references,PL2_complex_day01,"Mar 13, 2018 3:03:29 PM",Administrator ,707bb5bc-df37-449d-826a-deda1436155e ,E7,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,18432,8835,27416,7698,2782,11819,All Events,9261,46.3,,46.3,27,22,57,14336,10679,11885,All Events,10467,52.3,,52.3,34802,26127,28545,1444,796,3287
MoBY_references,PL2_complex_day01,"Mar 13, 2018 3:03:40 PM",Administrator ,aa35da34-7066-49ea-b6cb-3d30895db5c8 ,E8,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,18682,8796,28115,7606,2735,11138,All Events,9288,46.4,,46.4,25,21,57,14201,10639,11572,All Events,10409,52.0,,52.0,35342,26298,29052,1472,783,3542
MoBY_references,PL2_complex_day01,"Mar 13, 2018 3:03:51 PM",Administrator ,5ca1ce0c-57c2-4563-a8ab-ba724155d782 ,E9,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,18265,10568,25932,7049,1981,10957,All Events,8677,43.4,,43.4,23,19,55,13982,10284,11459,All Events,11070,55.4,,55.4,32526,24877,26160,1380,751,3250
MoBY_references,PL2_complex_day01,"Mar 13, 2018 3:04:03 PM",Administrator ,c15002cb-b919-4091-ab99-bbd831da5e29 ,E10,b3d54eaa-3c99-4f37-8d04-9494266ac759,,20000,,,,19019,10885,27494,6852,1874,10672,All Events,8663,43.3,,43.3,23,19,54,13767,10093,11596,All Events,11110,55.6,,55.6,33599,25220,27800,1290,744,2807
